Date,pe,pe,pb,pb,mom,mom,cfni,cfni,leve,leve,quick,quick
2017/7/31,0.12984631,0.076315243,-0.058425468,-0.034959894,0.083880357,0.192068686,0.057476941,0.044369628,0.069798925,0.014965616,-0.083211501,0.207081492
2017/8/31,-0.143293581,0.056278102,0.06121339,-0.12538896,0.520775216,0.295038743,-0.052540279,0.065885766,0.002635406,0.016114661,-0.021039761,0.150138116
2017/9/30,0.21486472,-0.258853874,-0.147475288,0.044611168,-0.457269948,-0.029608213,0.20871235,-0.061394828,-0.261109754,-0.018334455,0.473464694,-0.129198254
2017/10/31,0.024278181,0.013169764,-0.085886532,0.015658057,0.323794965,0.44013471,0.088040506,-0.12142411,-0.075739653,-0.022931868,-0.001754193,0.102835339
2017/11/30,-0.087604233,-0.20275385,-0.06420466,0.051511612,-0.024619401,-0.067642905,-0.0621916,0.014696046,-0.005093415,-0.044759594,-0.07357664,-0.260155301
2017/12/31,0.120121033,-0.1323729,0.003305275,-0.039946956,0.032394947,-0.303159978,0.126179756,0.088074675,-0.069401564,0.098431702,0.309898889,-0.181762853
2018/1/31,-0.064835494,-0.059694349,0.011488779,0.20712598,0.150938947,0.140912518,-0.083214729,0.075363862,-0.184819194,0.101905388,0.307270521,0.035264965
2018/2/28,-0.12513593,0.004494914,0.065381003,0.000519879,-0.064414661,0.01352319,0.07592846,-0.009159362,-0.02200463,-0.165749349,-0.075927677,0.246667778
2018/3/31,0.072267862,0.036092582,-0.0150929,-0.005614544,-0.077340376,-0.107708836,-0.003948178,-0.180241061,0.063618517,0.036642073,-0.049330652,-0.070203402
2018/4/30,0.111886443,-0.254573553,-0.257098096,0.015356561,-0.032960133,0.14049565,0.011905577,-0.051948476,-0.160357591,-0.100189186,0.106582285,-0.271761779
2018/5/31,0.084066117,0.132332273,-0.045388643,0.093162943,0.081596541,0.20266923,0.033045772,-0.092943427,-0.025989536,-0.054482943,0.164853886,0.29092643
2018/6/30,0.22829245,-0.045557998,-0.000318313,-0.230036819,-0.184341508,-0.131650741,0.002645613,0.041668179,-0.003385042,0.105718348,0.154975638,-0.16743738
2018/7/31,-0.100276053,-0.112028714,0.050084279,-0.001690128,-0.183354261,-0.332812784,-0.021484322,0.104686776,-0.117718515,0.036416251,-0.425391801,-2.42E-05
2018/8/31,0.053257881,0.116050843,-0.058395589,0.101115628,0.18312874,0.248250562,-0.089892777,-0.061547339,0.116991779,-0.116346113,0.146551082,0.258465544
2018/9/30,0.054116353,-0.057478931,0.095537869,0.047815017,0.232539433,0.078033864,-0.002877803,-0.007629006,0.007310084,0.049415502,-0.241599338,-0.025950548
2018/10/31,-0.129959766,0.00976112,0.076876716,-0.126299083,-0.094162251,-0.113538322,-0.04318636,0.072866873,0.148201708,0.018850301,-0.306911765,-0.276475152
2018/11/30,-0.102209477,-0.015696714,0.023040071,0.044234651,-0.006578326,-0.083720423,-0.134429905,0.140399797,0.119973608,0.052506822,-0.030646734,-0.111413705
2018/12/31,-0.137967354,0.13256995,-0.085747946,0.246501105,0.335941885,0.029363492,-0.095129792,-0.039077868,0.125022448,0.042237662,-0.087193503,0.076268294
